fid,osm_id,name,highway,waterway,aerialway,barrier,man_made,railway,z_order,other_tags,length,start_node,end_node
1655,"59148983",Glade Road,tertiary,,,,,,4,"""bburg:id""=>""1094;1129;1113;1124;1145;1158;1160;1159;1190;1288;1242"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;25.0;25.0;25.0;35.0;25.0;35.0;35.0"",""bburg:name""=>""GLADE"",""bburg:type""=>""RD"",""cycleway""=>""lane"",""lanes""=>""2"",""lanes:backward""=>""1"",""lanes:forward""=>""1"",""maxspeed""=>""25 mph"",""surface""=>""asphalt""",249.194835988096,"-80.4379823,37.234954","-80.4378094,37.2349115"
1656,"59148983",Glade Road,tertiary,,,,,,4,"""bburg:id""=>""1094;1129;1113;1124;1145;1158;1160;1159;1190;1288;1242"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;25.0;25.0;25.0;35.0;25.0;35.0;35.0"",""bburg:name""=>""GLADE"",""bburg:type""=>""RD"",""cycleway""=>""lane"",""lanes""=>""2"",""lanes:backward""=>""1"",""lanes:forward""=>""1"",""maxspeed""=>""25 mph"",""surface""=>""asphalt""",249.194835988096,"-80.4378094,37.2349115","-80.4375577,37.2348751"
1657,"59148983",Glade Road,tertiary,,,,,,4,"""bburg:id""=>""1094;1129;1113;1124;1145;1158;1160;1159;1190;1288;1242"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;25.0;25.0;25.0;35.0;25.0;35.0;35.0"",""bburg:name""=>""GLADE"",""bburg:type""=>""RD"",""cycleway""=>""lane"",""lanes""=>""2"",""lanes:backward""=>""1"",""lanes:forward""=>""1"",""maxspeed""=>""25 mph"",""surface""=>""asphalt""",249.194835988096,"-80.4375577,37.2348751","-80.4373511,37.2348565"
1658,"59148983",Glade Road,tertiary,,,,,,4,"""bburg:id""=>""1094;1129;1113;1124;1145;1158;1160;1159;1190;1288;1242"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;25.0;25.0;25.0;35.0;25.0;35.0;35.0"",""bburg:name""=>""GLADE"",""bburg:type""=>""RD"",""cycleway""=>""lane"",""lanes""=>""2"",""lanes:backward""=>""1"",""lanes:forward""=>""1"",""maxspeed""=>""25 mph"",""surface""=>""asphalt""",249.194835988096,"-80.4373511,37.2348565","-80.435941,37.2348041"
1659,"59148983",Glade Road,tertiary,,,,,,4,"""bburg:id""=>""1094;1129;1113;1124;1145;1158;1160;1159;1190;1288;1242"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;25.0;25.0;25.0;35.0;25.0;35.0;35.0"",""bburg:name""=>""GLADE"",""bburg:type""=>""RD"",""cycleway""=>""lane"",""lanes""=>""2"",""lanes:backward""=>""1"",""lanes:forward""=>""1"",""maxspeed""=>""25 mph"",""surface""=>""asphalt""",249.194835988096,"-80.435941,37.2348041","-80.4356946,37.2348418"
1660,"59149001",University City Boulevard,secondary,,,,,,6,"""bburg:id""=>""1130;979"",""bburg:maint""=>""Blacksburg"",""bburg:name""=>""UNIVERSITY CITY"",""bburg:type""=>""BLVD"",""lanes""=>""2"",""maxspeed""=>""25 mph"",""oneway""=>""yes"",""surface""=>""asphalt"",""turn:lanes""=>""through|merge_to_left""",60.0214155059782,"-80.4338128,37.2354392","-80.4338403,37.2354915"
1661,"59149001",University City Boulevard,secondary,,,,,,6,"""bburg:id""=>""1130;979"",""bburg:maint""=>""Blacksburg"",""bburg:name""=>""UNIVERSITY CITY"",""bburg:type""=>""BLVD"",""lanes""=>""2"",""maxspeed""=>""25 mph"",""oneway""=>""yes"",""surface""=>""asphalt"",""turn:lanes""=>""through|merge_to_left""",60.0214155059782,"-80.4338403,37.2354915","-80.4340943,37.2359308"
1662,"59149024",West Campus Drive,tertiary,,,,,,4,"""bburg:id""=>""1031;468;471;799;826;850;891;922"",""bburg:maint""=>""State"",""bburg:name""=>""WEST CAMPUS"",""bburg:type""=>""DR"",""cycleway:left""=>""separate"",""cycleway:right""=>""lane"",""lane_markings""=>""yes"",""lanes""=>""4"",""lanes:backward""=>""1"",""lanes:forward""=>""3"",""lit""=>""yes"",""maxspeed""=>""25 mph"",""oneway""=>""no"",""parking:both""=>""no"",""placement:backward""=>""left_of:1"",""sidewalk""=>""separate"",""sidewalk:both""=>""separate"",""surface""=>""asphalt"",""turn:lanes:forward""=>""left|left;through|right""",40.0118763599428,"-80.428747,37.231148","-80.4288249,37.2313501"
1663,"59149024",West Campus Drive,tertiary,,,,,,4,"""bburg:id""=>""1031;468;471;799;826;850;891;922"",""bburg:maint""=>""State"",""bburg:name""=>""WEST CAMPUS"",""bburg:type""=>""DR"",""cycleway:left""=>""separate"",""cycleway:right""=>""lane"",""lane_markings""=>""yes"",""lanes""=>""4"",""lanes:backward""=>""1"",""lanes:forward""=>""3"",""lit""=>""yes"",""maxspeed""=>""25 mph"",""oneway""=>""no"",""parking:both""=>""no"",""placement:backward""=>""left_of:1"",""sidewalk""=>""separate"",""sidewalk:both""=>""separate"",""surface""=>""asphalt"",""turn:lanes:forward""=>""left|left;through|right""",40.0118763599428,"-80.4288249,37.2313501","-80.4288451,37.2314189"
1664,"59149024",West Campus Drive,tertiary,,,,,,4,"""bburg:id""=>""1031;468;471;799;826;850;891;922"",""bburg:maint""=>""State"",""bburg:name""=>""WEST CAMPUS"",""bburg:type""=>""DR"",""cycleway:left""=>""separate"",""cycleway:right""=>""lane"",""lane_markings""=>""yes"",""lanes""=>""4"",""lanes:backward""=>""1"",""lanes:forward""=>""3"",""lit""=>""yes"",""maxspeed""=>""25 mph"",""oneway""=>""no"",""parking:both""=>""no"",""placement:backward""=>""left_of:1"",""sidewalk""=>""separate"",""sidewalk:both""=>""separate"",""surface""=>""asphalt"",""turn:lanes:forward""=>""left|left;through|right""",40.0118763599428,"-80.4288451,37.2314189","-80.4288675,37.2314952"
1665,"59204595",Glade Road,tertiary,,,,,,24,"""bburg:id""=>""1094;1129;1113;1124;1145;1158;1160;1159;1190;1288;1242"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;25.0;25.0;25.0;35.0;25.0;35.0;35.0"",""bburg:name""=>""GLADE"",""bburg:type""=>""RD"",""bridge""=>""yes"",""cycleway""=>""lane"",""lanes""=>""2"",""layer""=>""1"",""maxspeed""=>""25 mph"",""sidewalk""=>""left""",56.6184451456343,"-80.4390299,37.2353066","-80.438821,37.2352355"
1666,"59204595",Glade Road,tertiary,,,,,,24,"""bburg:id""=>""1094;1129;1113;1124;1145;1158;1160;1159;1190;1288;1242"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;25.0;25.0;25.0;35.0;25.0;35.0;35.0"",""bburg:name""=>""GLADE"",""bburg:type""=>""RD"",""bridge""=>""yes"",""cycleway""=>""lane"",""lanes""=>""2"",""layer""=>""1"",""maxspeed""=>""25 mph"",""sidewalk""=>""left""",56.6184451456343,"-80.438821,37.2352355","-80.4384414,37.2351095"
1667,"59204621",Prices Fork Road,primary,,,,,,7,"""bburg:altname""=>""STATE ROUTE 685"",""bburg:id""=>""1007;980;1040;1056;1068;1096;982;984;976;919;902;876;872;864;856;837;827;811;455;698;534;658"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;35.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0"",""bburg:name""=>""PRICES FORK"",""bburg:type""=>""RD"",""cycleway""=>""shared_lane"",""lanes""=>""2"",""lit""=>""yes"",""maxspeed""=>""40 mph"",""oneway""=>""yes"",""ref""=>""SR 685"",""sidewalk""=>""right"",""surface""=>""asphalt""",79.9659647120561,"-80.4410286,37.2266234","-80.4418131,37.2262705"
1668,"59204984",Prices Fork Road,primary,,,,,,27,"""bburg:id""=>""1007;980;1040;1056;1068;1096;982;984;976;919;902;876;872;864;856;837;827;811;455;698"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;35.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0"",""bburg:name""=>""PRICES FORK"",""bburg:type""=>""RD"",""bridge""=>""yes"",""cycleway""=>""shared_lane"",""lanes""=>""3"",""layer""=>""1"",""lit""=>""yes"",""maxspeed""=>""40 mph"",""oneway""=>""yes"",""placement""=>""right_of:1"",""ref""=>""VA 412"",""sidewalk""=>""separate"",""surface""=>""concrete"",""turn:lanes""=>""through|through|slight_right""",78.8829571937235,"-80.4403499,37.227081","-80.4403936,37.2270466"
1669,"59204984",Prices Fork Road,primary,,,,,,27,"""bburg:id""=>""1007;980;1040;1056;1068;1096;982;984;976;919;902;876;872;864;856;837;827;811;455;698"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;35.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0"",""bburg:name""=>""PRICES FORK"",""bburg:type""=>""RD"",""bridge""=>""yes"",""cycleway""=>""shared_lane"",""lanes""=>""3"",""layer""=>""1"",""lit""=>""yes"",""maxspeed""=>""40 mph"",""oneway""=>""yes"",""placement""=>""right_of:1"",""ref""=>""VA 412"",""sidewalk""=>""separate"",""surface""=>""concrete"",""turn:lanes""=>""through|through|slight_right""",78.8829571937235,"-80.4403936,37.2270466","-80.4410286,37.2266234"
1670,"59204987",Prices Fork Road,primary,,,,,,27,"""bburg:id""=>""1002;973;1033;1044;1052;1091;974;975;469;906;869;861;848;835;820;806;451;695;652;529"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;35.0;35.0;35.0;35.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0"",""bburg:name""=>""PRICES FORK"",""bburg:type""=>""RD"",""bridge""=>""yes"",""cycleway""=>""shared_lane"",""lanes""=>""2"",""layer""=>""1"",""lit""=>""yes"",""maxspeed""=>""40 mph"",""oneway""=>""yes"",""ref""=>""VA 412"",""surface""=>""concrete""",83.5356831640711,"-80.440998,37.2265096","-80.4404099,37.2268774"
1671,"59204987",Prices Fork Road,primary,,,,,,27,"""bburg:id""=>""1002;973;1033;1044;1052;1091;974;975;469;906;869;861;848;835;820;806;451;695;652;529"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0;25.0;35.0;35.0;35.0;35.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0"",""bburg:name""=>""PRICES FORK"",""bburg:type""=>""RD"",""bridge""=>""yes"",""cycleway""=>""shared_lane"",""lanes""=>""2"",""layer""=>""1"",""lit""=>""yes"",""maxspeed""=>""40 mph"",""oneway""=>""yes"",""ref""=>""VA 412"",""surface""=>""concrete""",83.5356831640711,"-80.4404099,37.2268774","-80.4402718,37.2269861"
1672,"59252890",Old Glade Road,tertiary,,,,,,4,"""bburg:id""=>""1095;977"",""bburg:maint""=>""Blacksburg"",""bburg:name""=>""OLD GLADE"",""bburg:suffix""=>""NW"",""bburg:type""=>""RD"",""lanes""=>""1"",""maxspeed""=>""25 mph"",""oneway""=>""yes"",""surface""=>""asphalt""",20.9499289971374,"-80.4340935,37.2316209","-80.4341735,37.2317985"
1673,"59255130",Marlington Street,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""284;293;299;304;316"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""MARLINGTON"",""bburg:type""=>""ST"",""cycleway:both""=>""no""",340.171900794825,"-80.3938039,37.213129","-80.3974047,37.2120801"
1674,"59255142",Nellies Cave Road,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""315;318;319;324;324;325"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""NELLIES CAVE"",""bburg:type""=>""RD""",151.052833147832,"-80.3936236,37.2127871","-80.3925186,37.2130981"
1675,"59255142",Nellies Cave Road,tertiary,,,,,,4,"""bburg:dataset""=>""rcl"",""bburg:id""=>""315;318;319;324;324;325"",""bburg:maint""=>""Blacksburg"",""bburg:maxspeed""=>""25.0"",""bburg:name""=>""NELLIES CAVE"",""bburg:type""=>""RD""",151.052833147832,"-80.3925186,37.2130981","-80.3920059,37.2132018"
1676,"60193820",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",8.87734450078896,"-80.4200963,37.2293877","-80.4200841,37.229374"
1677,"60193820",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",8.87734450078896,"-80.4200841,37.229374","-80.420038,37.2293227"
1678,"60193827",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",1.53434675360189,"-80.4192383,37.2312962","-80.4192272,37.2312856"
1679,"60193828",,steps,,,,,,0,"""foot""=>""yes"",""surface""=>""concrete""",0.860079299180999,"-80.4194946,37.2319116","-80.4194868,37.2319162"
1680,"60193856",,steps,,,,,,0,"""foot""=>""yes"",""surface""=>""concrete""",1.77585340732402,"-80.4198988,37.2321131","-80.4199116,37.2321254"
1681,"60193860",,steps,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""handrail""=>""yes"",""incline""=>""down"",""ramp""=>""no"",""step_count""=>""2"",""surface""=>""concrete""",1.38152810003296,"-80.4201054,37.2293978","-80.4200963,37.2293877"
1682,"60193990",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",12.7159335065564,"-80.4254493,37.227657","-80.4255032,37.2277"
1683,"60193990",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",12.7159335065564,"-80.4255032,37.2277","-80.4255259,37.2276822"
1684,"60193990",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",12.7159335065564,"-80.4255259,37.2276822","-80.4255269,37.227675"
1685,"60193990",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",12.7159335065564,"-80.4255269,37.227675","-80.4255178,37.2276674"
1686,"60193990",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",12.7159335065564,"-80.4255178,37.2276674","-80.4255266,37.2276596"
1687,"60193995",,path,,,,,,0,"""bicycle""=>""yes"",""check_date:surface""=>""2023-03-09"",""foot""=>""yes"",""surface""=>""concrete""",14.1617770339169,"-80.4244397,37.2288795","-80.4243928,37.2288405"
1688,"60193995",,path,,,,,,0,"""bicycle""=>""yes"",""check_date:surface""=>""2023-03-09"",""foot""=>""yes"",""surface""=>""concrete""",14.1617770339169,"-80.4243928,37.2288405","-80.4243756,37.2288568"
1689,"60193995",,path,,,,,,0,"""bicycle""=>""yes"",""check_date:surface""=>""2023-03-09"",""foot""=>""yes"",""surface""=>""concrete""",14.1617770339169,"-80.4243756,37.2288568","-80.4244207,37.2288945"
1690,"60193997",,steps,,,,,,0,"""foot""=>""yes"",""handrail""=>""yes"",""incline""=>""down"",""ramp""=>""separate"",""ramp:wheelchair""=>""separate"",""step_count""=>""4"",""surface""=>""concrete""",0.919569072116307,"-80.424433,37.2288848","-80.4244256,37.2288906"
1691,"60194000",,path,,,,,,0,"""bicycle""=>""yes"",""check_date:surface""=>""2023-03-09"",""foot""=>""yes"",""surface""=>""concrete""",5.04645646031411,"-80.4244734,37.2288528","-80.4244397,37.2288795"
1692,"60194000",,path,,,,,,0,"""bicycle""=>""yes"",""check_date:surface""=>""2023-03-09"",""foot""=>""yes"",""surface""=>""concrete""",5.04645646031411,"-80.4244397,37.2288795","-80.424433,37.2288848"
1693,"60194003",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",0.613541152467299,"-80.4244256,37.2288906","-80.4244207,37.2288945"
1694,"68708859",,path,,,,,,0,"""foot""=>""yes""",217.466039322019,"-80.4174502,37.2224551","-80.4174628,37.2225432"
1695,"68708859",,path,,,,,,0,"""foot""=>""yes""",217.466039322019,"-80.4174628,37.2225432","-80.4171755,37.2232477"
1696,"68708859",,path,,,,,,0,"""foot""=>""yes""",217.466039322019,"-80.4171755,37.2232477","-80.4171665,37.2234581"
1697,"68708859",,path,,,,,,0,"""foot""=>""yes""",217.466039322019,"-80.4171665,37.2234581","-80.4179031,37.2241418"
1698,"68710639",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",290.277475882204,"-80.4172155,37.2212318","-80.4169751,37.2211339"
1699,"68710639",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",290.277475882204,"-80.4169751,37.2211339","-80.4167391,37.220852"
1700,"68710639",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",290.277475882204,"-80.4167391,37.220852","-80.4166318,37.2204163"
1701,"68710639",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",290.277475882204,"-80.4166318,37.2204163","-80.4165781,37.2199806"
1702,"68710639",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",290.277475882204,"-80.4165781,37.2199806","-80.4165873,37.2195648"
1703,"68710639",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",290.277475882204,"-80.4165873,37.2195648","-80.4168306,37.2189966"
1704,"68710639",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",290.277475882204,"-80.4168306,37.2189966","-80.4169513,37.2188679"
1705,"71366883",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",25.233809635428,"-80.4172488,37.2253643","-80.4173043,37.2253039"
1706,"71366883",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",25.233809635428,"-80.4173043,37.2253039","-80.4174172,37.2251811"
1707,"71366890",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",39.8067192377091,"-80.4204142,37.2316832","-80.4201996,37.2314792"
1708,"71366890",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",39.8067192377091,"-80.4201996,37.2314792","-80.4201429,37.2314309"
1709,"71366890",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",39.8067192377091,"-80.4201429,37.2314309","-80.4201362,37.2314056"
1710,"71366893",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",58.9942407840273,"-80.4254774,37.2240244","-80.4257135,37.2240656"
1711,"71366893",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",58.9942407840273,"-80.4257135,37.2240656","-80.4257478,37.2240711"
1712,"71366893",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",58.9942407840273,"-80.4257478,37.2240711","-80.4259282,37.224067"
1713,"71366893",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",58.9942407840273,"-80.4259282,37.224067","-80.4259195,37.2239028"
1714,"71366897",,steps,,,,,,0,"""foot""=>""yes"",""handrail""=>""yes"",""incline""=>""up"",""ramp""=>""no"",""surface""=>""concrete""",5.87139994050584,"-80.4242211,37.2259077","-80.4242032,37.2258874"
1715,"71366897",,steps,,,,,,0,"""foot""=>""yes"",""handrail""=>""yes"",""incline""=>""up"",""ramp""=>""no"",""surface""=>""concrete""",5.87139994050584,"-80.4242032,37.2258874","-80.4241866,37.225881"
1716,"71366897",,steps,,,,,,0,"""foot""=>""yes"",""handrail""=>""yes"",""incline""=>""up"",""ramp""=>""no"",""surface""=>""concrete""",5.87139994050584,"-80.4241866,37.225881","-80.42417,37.2258822"
1717,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4214609,37.2227405","-80.4214045,37.2227584"
1718,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4214045,37.2227584","-80.421379,37.2227872"
1719,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.421379,37.2227872","-80.4213548,37.2228246"
1720,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4213548,37.2228246","-80.4213341,37.222871"
1721,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4213341,37.222871","-80.4213253,37.2229186"
1722,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4213253,37.2229186","-80.4213247,37.2229623"
1723,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4213247,37.2229623","-80.4213468,37.2230312"
1724,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4213468,37.2230312","-80.4213676,37.2230969"
1725,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4213676,37.2230969","-80.4213937,37.2231359"
1726,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4213937,37.2231359","-80.4214259,37.2231754"
1727,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4214259,37.2231754","-80.4214635,37.2232053"
1728,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4214635,37.2232053","-80.4215198,37.2232429"
1729,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4215198,37.2232429","-80.4215647,37.2232646"
1730,"71366898",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",76.8783225470465,"-80.4215647,37.2232646","-80.4216301,37.2232614"
1731,"71366900",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",94.8823334226755,"-80.4199035,37.2324171","-80.4203884,37.2320853"
1732,"71366900",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",94.8823334226755,"-80.4203884,37.2320853","-80.4204369,37.2320418"
1733,"71366900",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",94.8823334226755,"-80.4204369,37.2320418","-80.4204287,37.2320305"
1734,"71366900",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",94.8823334226755,"-80.4204287,37.2320305","-80.4203994,37.2319905"
1735,"71366900",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",94.8823334226755,"-80.4203994,37.2319905","-80.4202893,37.2318872"
1736,"71366900",,path,,,,,,0,"""bicycle""=>""yes"",""foot""=>""yes"",""surface""=>""concrete""",94.8823334226755,"-80.4202893,37.2318872","-80.4202153,37.2318178"
